id,name,type,district,district_detail,longitude,latitude,phone_number,url,parking,toilet,nursing_room,locker,infant_stand,wheelchair_infra,braille_road ,img_url
525,한림양식당,숙박/휴양,동구,초량동,129.040691,35.11915372,051-442-6249,https://m.blog.naver.com/kbk138,N,Y,N,N,N,N,N,https://blogpfthumb-phinf.pstatic.net/MjAyMjEwMjVfMTI3/MDAxNjY2Njg0MjQwOTE4.grSroXTRfNSjypFhkGsex-yQCXYNZ6J-8GvdKXB8Zewg.7J6_O7sKJaBQShKTOc6UQJbGJFgo_L5Ee5abtMUF1xMg.JPEG.kbk138/profileImage.jpg?type=s1
1100,그린텔,숙박/휴양,사상구,괘법동,128.9859244,35.16132313,,http://m.blog.naver.com/s1roomtel,N,N,N,N,N,N,N,https://blogpfthumb-phinf.pstatic.net/MjAyNDA0MDJfMjYz/MDAxNzExOTkyNjM1MTUx.V-NBFskAH7NxGJW3VWd_IT1ud3YP8mCSjcKTfQAB_Kgg.DrZYRDp5OPJ_WhkL-910RYvd7qdUknGDlTRSnR2fSnEg.JPEG/%EB%B0%A9_%EC%A0%84%EA%B2%BD.jpg/%EB%B0%A9+%EC%A0%84%EA%B2%BD.jpg?type=s1
233,별장민박,숙박/휴양,기장군,일광면,129.2612304,35.3122733,051-727-5361,http://naver.me/FKFCh00a,N,Y,N,N,N,N,N,https://blogpfthumb-phinf.pstatic.net/MjAyNDA3MjdfOTAg/MDAxNzIyMDgxNDMzNjcy.U7vLi4z-1DyMAFf97AvSS23fe5MUFzAcF-QMve4tXgEg.pWGZO8T_lG90GcUxjjOEoLQWt37Bb5LGqUHu6RID2g4g.JPEG/profileImage.jpg?type=s1
865,브라운도트 호텔 서면1호점,숙박/휴양,부산진구,부전동,129.0611729,35.15896579,051-818-8899,https://booking.naver.com/booking/3/bizes/459628?area=bmp,Y,Y,N,Y,N,Y,N,https://booking.naver.com/public/assets/img_profile_default.png
1571,아마레호텔연산점,숙박/휴양,연제구,연산동,129.0786249,35.18640951,051-851-8500,https://booking.naver.com/booking/3/bizes/150566?area=bmp,Y,Y,N,N,N,N,N,https://booking.naver.com/public/assets/img_profile_default.png
1680,O.K모텔,숙박/휴양,영도구,대교동2가,129.041697,35.09207357,051-414-9112,https://booking.naver.com/booking/3/bizes/593736?area=bmp,N,Y,N,N,N,N,N,https://booking.naver.com/public/assets/img_profile_default.png
2256,골든튤립해운대호텔&스위트,숙박/휴양,해운대구,중동,129.1658725,35.16226142,051-795-7000,http://www.goldentulip-haeundae.com,Y,Y,N,N,N,Y,N,https://goldentulip-haeundae.com/wp-content/uploads/2024/05/sika313jp-250x141.jpg
2199,그랜드엘시티레지던스,숙박/휴양,해운대구,중동,129.1697009,35.16003236,051-1588-5778,https://grandlct.com/,Y,Y,N,N,N,N,N,https://grandlct.com/static/grandlct/img/logo_w.png
2206,일루아호텔,숙박/휴양,해운대구,중동,129.1745088,35.1588957,051-744-1331,http://www.hotelillua.com/,Y,Y,N,N,N,N,N,https://hotelillua.com/wp-content/themes/illua/images/layout/blank.gif
159,J&J하우스,숙박/휴양,기장군,기장읍,129.2113093,35.18796486,,http://www.jjhouseps.net/,Y,Y,N,N,N,N,N,https://img.ddnayo.com/DataImage/0818/08f74b7b7f044be8961595c70b1f5e13.jpg
1275,투하트,숙박/휴양,사하구,장림동,128.9778273,35.07959919,051-711-1188,http://toheart.co.kr/,N,Y,N,N,N,N,N,https://img.ddnayo.com/DataImage/0818/15125ae7f4e74085b6aa7a7f1dd22ced.jpg
2227,24게스트하우스,숙박/휴양,해운대구,중동,129.1618777,35.16314901,051-746-6577,http://24guesthousehaeundae.com/,N,Y,N,N,N,N,N,https://img.ddnayo.com/DataImage/0818/d754fa9b6de149c2bae75fddf1eeeeaf.png
2223,마마게스트하우스,숙박/휴양,해운대구,중동,129.1632441,35.162024,070-7797-3650,http://mamaguesthouse.co.kr,N,Y,N,N,N,N,N,https://img.ddnayo.com/DataImage/0818/f0be2821e2d64b93a806223c2ed1efd9.JPG
2109,글로리콘도,숙박/휴양,해운대구,우동,129.15786,35.15944038,051-746-8181,http://kensington.co.kr/rgh,Y,Y,N,N,Y,Y,N,https://kensington.co.kr/files/img/popup_pc/202306/09181a8d47558cbf7f1569f28fa9d989.jpg
1441,켄트 호텔,숙박/휴양,수영구,광안동,129.1191294,35.15422798,1670-7464,http://kensington.co.kr/hga,Y,Y,N,N,N,Y,N,https://kensington.co.kr/files/img/popup_pc/202409/c66ae54215965d1cb0cbc67c7efea66b.jpg
150,마루하우스펜션,숙박/휴양,기장군,기장읍,129.2108578,35.18618548,051-222-2222,http://maruhouse.kr,Y,Y,N,N,N,N,N,https://maruhouse.kr/wp-content/uploads/sites/69/2023/03/69.베란따-e1678255350839.png
1516,와바모텔,숙박/휴양,수영구,민락동,129.1254924,35.15674252,051-755-9163,http://wabamotel.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20150531_293/14330470753399XflA_JPEG/mosalDbTn1.jpeg?type=f320_320
1860,호텔더루아,숙박/휴양,중구,중앙동1가,129.0353054,35.10083809,051-257-8516,http://nampolua.modoo.at/,Y,Y,N,Y,N,N,N,https://modo-phinf.pstatic.net/20150706_60/1436150651266aU14P_JPEG/mosaGr5eoG.jpeg?type=w720
2025,키다리하우스,숙박/휴양,해운대구,우동,129.1577012,35.16158266,070-7760-4560,https://kidarihouse4560.modoo.at/,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20160311_65/1457666454784q3YNc_JPEG/mosafAuRuU.jpeg?type=f320_320
2209,화미주연수원,숙박/휴양,해운대구,중동,129.1829531,35.16080228,051-246-8808,https://hwamijutraining.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20160608_59/1465375848417EbWav_JPEG/mosalGol3i.jpeg?type=f320_320
1351,M모텔,숙박/휴양,서구,암남동,129.0205566,35.07847011,051-996-8845,https://mmotelsongdo.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20161226_8/1482763978594caMCk_JPEG/mosayzomwr.jpeg?type=f320_320
1334,마리나호텔,숙박/휴양,서구,암남동,129.0214864,35.07750957,051-256-8899,https://hotelmarina.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20170713_155/1499914730840Rh28g_JPEG/mosapHzNtY.jpeg?type=f320_320
1977,금강민박,숙박/휴양,해운대구,송정동,129.196539,35.17634251,051-704-1505,https://abc1505.modoo.at/,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20170726_65/1501078137764glKo5_JPEG/mosakdt7f0.jpeg?type=f320_320
1108,에스 호텔,숙박/휴양,사상구,괘법동,128.9859644,35.16332153,051-317-9525,http://busanshotel.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20170727_269/1501151347861aufHs_JPEG/mosaq162zp.jpeg?type=f320_320
1736,24게스트하우스,숙박/휴양,중구,남포동1가,129.0264085,35.09682595,051-257-7005,https://24nampostation.modoo.at/,Y,Y,N,Y,N,N,N,https://modo-phinf.pstatic.net/20170913_138/1505267589378Il6mV_JPEG/mosabxWlE4.jpeg?type=f320_320
1737,24게스트하우스,숙박/휴양,중구,남포동1가,129.0345052,35.09764829,051-257-7005,https://24nampostation.modoo.at/,N,N,N,N,N,N,N,https://modo-phinf.pstatic.net/20170913_138/1505267589378Il6mV_JPEG/mosabxWlE4.jpeg?type=f320_320
2212,휘겔리 호텔,숙박/휴양,해운대구,중동,129.1719166,35.15843573,051-746-9468,https://hotelhyggelig.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20171012_297/1507785788840Eq4Jz_JPEG/mosaKaijfv.jpeg?type=f320_320
929,엘라하우스,숙박/휴양,부산진구,전포동,129.0645742,35.15669999,,https://ellaguesthouse.modoo.at/,Y,Y,N,Y,N,N,N,https://modo-phinf.pstatic.net/20180115_100/1516009368301lLrkc_JPEG/mosac9YLwI.jpeg?type=f320_320
986,글로리모텔,숙박/휴양,북구,구포동,129.0003853,35.20916913,051-334-5665,https://hotelglory.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20180117_44/1516151758475Ajo7d_JPEG/mosaUXzDFi.jpeg?type=f320_320
513,단테하우스B,숙박/휴양,동구,초량동,129.0389709,35.11663762,051-467-1218,https://dantehouse.modoo.at/,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20180129_28/1517237738939aDLso_JPEG/mosaX0T2tl.jpeg?type=f320_320
21,브라운도트호텔 명지점,숙박/휴양,강서구,명지동,128.92803,35.09919408,051-271-3777,https://browndot1.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20180301_299/1519884113748sa5gD_JPEG/mosav9KBiB.jpeg?type=f320_320
197,부띠끄호텔 오월로,숙박/휴양,기장군,기장읍,129.2136728,35.25010344,,https://hotelmay.modoo.at/,Y,Y,N,Y,N,N,N,https://modo-phinf.pstatic.net/20180418_40/1524062728767CNBWK_JPEG/mosaDfz99q.jpeg?type=f320_320
199,부띠끄호텔 오월로,숙박/휴양,기장군,기장읍,129.2136787,35.25010921,,https://hotelmay.modoo.at/,Y,Y,N,Y,N,N,N,https://modo-phinf.pstatic.net/20180418_40/1524062728767CNBWK_JPEG/mosaDfz99q.jpeg?type=f320_320
1507,오션뷰호텔,숙박/휴양,수영구,민락동,129.1243889,35.15398788,,https://oceanviewhotel.modoo.at/,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20180531_260/1527741732261nHrbI_JPEG/mosaKmfdiL.jpeg?type=f320_320
1795,비엔비펜션,숙박/휴양,중구,동광동2가,129.0343348,35.10000638,051-241-0007,http://www.부산남포동펜션.com/,N,Y,N,Y,N,N,N,https://modo-phinf.pstatic.net/20180719_262/1531994907778dC6OM_JPEG/mosaVveyp1.jpeg?type=f320_320
473,더웨이호텔,숙박/휴양,동구,초량동,129.0393245,35.11626509,051-852-3600,https://thewayhotel.modoo.at/,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20180731_132/15330241433546b6Km_JPEG/mosao7TNYS.jpeg?type=f320_320
3,공항하숙,숙박/휴양,강서구,대저2동,128.9557911,35.18070548,,https://airportguesthouse.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20180916_63/1537097991587OvPXT_JPEG/mosaa6K9hO.jpeg?type=f320_320
1074,에어텔부산,숙박/휴양,사상구,감전동,128.9751367,35.15278674,051-315-3677,http://airtelbusan.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20181005_298/15387029863337e6xP_JPEG/mosall1LOU.jpeg?type=f320_320
641,해피맘하우스,숙박/휴양,동래구,온천동,129.0677075,35.20426447,,https://ibskbd.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20181114_294/1542175801636zRwO4_JPEG/mosaPXMKBp.jpeg?type=f320_320
519,콜모텔,숙박/휴양,동구,초량동,129.0386183,35.11608219,051-441-8409,https://callmotel.modoo.at/,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190122_56/1548149133774xyTzI_JPEG/mosaow5JYo.jpeg?type=f320_320
2066,오게스트,숙박/휴양,해운대구,우동,129.1586225,35.16267837,,https://oguest.modoo.at/,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190308_80/1552035223508XGrOI_JPEG/mosaXXUJm0.jpeg?type=f320_320
973,이데아호텔,숙박/휴양,북구,구포동,128.9994216,35.20749588,051-337-7452,https://ideagupo.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190513_167/1557714873334rKVIc_JPEG/mosanyvTKp.jpeg?type=f320_320
544,워라밸게스트하우스,숙박/휴양,동구,초량동,129.0362672,35.11317473,051-463-1555,https://wlb2018guest.modoo.at,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190516_226/15579966302451zyHv_JPEG/mosa9hhCG7.jpeg?type=f320_320
1781,BIFF게스트하우스,숙박/휴양,중구,남포동6가,129.0269694,35.0982571,051-245-1937,https://biffhostel.modoo.at/,N,Y,N,Y,N,N,N,https://modo-phinf.pstatic.net/20190516_255/1557996524759wSapz_JPEG/mosauYZBcE.jpeg?type=f320_320
119,범어장,숙박/휴양,금정구,청룡동,129.0918485,35.27393681,051-508-5805,https://bemotel.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190629_54/1561806487954wpsuH_JPEG/mosaOpLDCr.jpeg?type=f320_320
120,범어장모텔,숙박/휴양,금정구,청룡동,129.0918193,35.27393827,051-508-5804,https://bemotel.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190629_54/1561806487954wpsuH_JPEG/mosaOpLDCr.jpeg?type=f320_320
5,초롱블루펜션,숙박/휴양,강서구,대항동,128.8344939,35.0153664,,https://chorongblue.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190709_103/1562680031793eQ6up_JPEG/mosauM7x0a.jpeg?type=a1100
311,지앤지호텔,숙박/휴양,남구,대연동,129.0900052,35.13460158,051-626-7723,https://bshotelgng.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190715_203/1563179133674zoEYm_PNG/mosaVmfnda.png?type=f320_320
1497,레이게스트하우스,숙박/휴양,수영구,민락동,129.1189844,35.15491892,070-8828-5454,https://rayguesthouse.modoo.at,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20190722_140/1563770990102lg1l3_PNG/mosa9sBlg2.png?type=f320_320
1199,넘버25호텔,숙박/휴양,사상구,모라동,128.986629,35.18226848,,http://no25mora.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20191011_267/157076107809177Qm6_JPEG/mosa9Xj6q2.jpeg?type=f320_320
1942,라이온비치하우스,숙박/휴양,해운대구,송정동,129.2039013,35.18129729,,https://lionbeach.modoo.at,N,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20191015_263/1571103655474beGfM_JPEG/mosagLgF8L.jpeg?type=f320_320
485,코리아나모텔,숙박/휴양,동구,초량동,129.0399424,35.11724523,051-442-2511,http://koreanamotel.modoo.at,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20191029_123/1572321593022QI98S_JPEG/mosaxP4u7Q.jpeg?type=f320_320
388,브라운도트 호텔 범일점,숙박/휴양,동구,범일동,129.056931,35.14027189,051-791-0770,https://browndotbeomil.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20191107_119/1573091250777qTVdi_JPEG/mosaHm9AUl.jpeg?type=f320_320
389,브라운도트호텔,숙박/휴양,동구,범일동,129.056931,35.14027189,051-791-0770,https://browndotbeomil.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20191107_119/1573091250777qTVdi_JPEG/mosaHm9AUl.jpeg?type=f320_320
1502,이화맨션,숙박/휴양,수영구,민락동,129.1208439,35.15504543,,https://newehwamansion.modoo.at,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20191129_1/1575031958383BxyVD_JPEG/mosauAZkuU.jpeg?type=f320_320
1188,ZAM101HOTEL,숙박/휴양,사상구,괘법동,128.9818697,35.16153113,,https://zam101hotel.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20191213_284/1576203077173Dxa6m_JPEG/mosa8lNilu.jpeg?type=f320_320
2120,오뜨호텔,숙박/휴양,해운대구,우동,129.1563662,35.15957568,,https://hautehotel.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20191227_214/1577434440715WDhXG_PNG/mosa9ICkfq.png?type=f320_320
2124,오뜨바다전망호텔,숙박/휴양,해운대구,우동,129.1563668,35.15958261,051-747-9021,https://hautehotel.modoo.at/,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20191227_214/1577434440715WDhXG_PNG/mosa9ICkfq.png?type=f320_320
2142,클라우드나인호텔,숙박/휴양,해운대구,우동,129.1597387,35.16074774,051-746-3393,https://hotelcloud9.modoo.at/,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20200112_243/15788248439247acor_JPEG/mosafPMnBp.jpeg?type=f320_320
1212,브라운도트호텔,숙박/휴양,사상구,엄궁동,128.9688159,35.12866363,,https://browndotumgung.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20200121_26/1579543419918oYN2m_JPEG/mosavqGd0Y.jpeg?type=f320_320
1705,글랜스호텔,숙박/휴양,영도구,봉래동1가,129.0388484,35.09344561,051-418-3845,https://grancehotel.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20200304_5/1583299679055lUvdh_JPEG/mosae9GUom.jpeg?type=f320_320
1389,버튼호텔,숙박/휴양,서구,충무동1가,129.0246724,35.09731209,051-257-8254,https://buttonhotel.modoo.at,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20200308_300/1583676624710VJrJg_JPEG/mosaxbtcJ8.jpeg?type=f320_320
2017,WA호텔,숙박/휴양,해운대구,우동,129.1572573,35.16160947,051-743-5762,https://wahotel.modoo.at,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20200404_116/1585975269451ioUF8_JPEG/mosaF27ecS.jpeg?type=f320_320
1031,브라운도트호텔,숙박/휴양,북구,덕천동,129.0062893,35.21086504,051-341-3991,https://browndothoteldc.modoo.at/,Y,Y,N,N,N,Y,Y,https://modo-phinf.pstatic.net/20200417_216/1587092837826sfh08_JPEG/mosahnyK3S.jpeg?type=f320_320
44,브라운도트호텔,숙박/휴양,강서구,신호동,128.8707373,35.08331539,051-714-2556,https://browndotshinho.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20200519_217/1589855157992MD6rQ_PNG/mosa0nTEIN.png?type=f320_320
51,굿프라임호텔,숙박/휴양,강서구,지사동,128.8309512,35.14997988,051-832-6660,https://goodprimehotel.modoo.at/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20200630_95/1593480419347y0Jh1_JPEG/mosakQcLxm.jpeg?type=f320_320
1155,세느모텔,숙박/휴양,사상구,괘법동,128.980424,35.16433111,051-314-2294,https://seinemotel.modoo.at/,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20200702_212/15936664985575md7z_JPEG/mosaWSQa9h.jpeg?type=f320_320
1460,씨유호텔,숙박/휴양,수영구,광안동,129.1146047,35.14903052,051-754-5751,https://seayouhotel.modoo.at/,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20200708_175/1594195659467LGSfB_JPEG/mosa45EM6B.jpeg?type=f320_320
788,퀸스호텔,숙박/휴양,부산진구,부전동,129.0553457,35.15502879,051-806-8871,https://busanqueenshotel.modoo.at/,Y,Y,N,Y,N,Y,N,https://modo-phinf.pstatic.net/20200717_262/1594961247041y1Pl5_JPEG/mosaoDNXxR.jpeg?type=f320_320
37,호텔더메이,숙박/휴양,강서구,신호동,128.8793305,35.08661568,051-831-2610,https://busanhotelthemay.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20200805_14/15966076301174J2A2_JPEG/mosaIYOXH1.jpeg?type=f320_320
1388,씨네모텔,숙박/휴양,서구,충무동1가,129.0248457,35.09716889,051-246-1085,http://cinemotel.modoo.at,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20200813_197/1597282755848L2YV5_PNG/mosa1Hlm1q.png?type=w1100
653,지앤지모텔,숙박/휴양,동래구,온천동,129.0793081,35.21585599,051-557-8711,https://hotelgng.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20200814_270/1597370191025Bl1lX_JPEG/mosausKgwR.jpeg?type=f320_320
1022,에이유호텔,숙박/휴양,북구,덕천동,129.0031021,35.21040931,051-337-3535,https://auhotel.modoo.at/,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20200814_38/15973941610166ANkB_JPEG/mosaIVeQNF.jpeg?type=f320_320
52,헤르몬호텔,숙박/휴양,강서구,지사동,128.8322324,35.15009789,051-972-0077,https://hermonhotel.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20200820_295/1597913054118lTDI1_JPEG/mosaYMhgxS.jpeg?type=f320_320
968,아몬드호텔,숙박/휴양,북구,구포동,128.9957229,35.2049175,051-365-1834,https://amondhotel.modoo.at/,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20200827_159/1598520524105byLDs_PNG/mosaNZ4toR.png?type=f320_320
1488,호텔마레,숙박/휴양,수영구,남천동,129.1137128,35.14857159,,https://marehotel.modoo.at/,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20200917_168/1600280953282XYTW5_JPEG/mosa6yoHf6.jpeg?type=f320_320
838,유나호텔 비지니스,숙박/휴양,부산진구,부전동,129.0573227,35.15198678,051-803-0783,https://yuna0202.modoo.at/,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20201005_47/1601872076543k5RDj_JPEG/mosaD1HcoL.jpeg?type=f320_320
1068,덴바스타호텔 화명점,숙박/휴양,북구,화명동,129.008601,35.23583317,,https://denbasta.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20201030_116/1604027981831x9sCF_JPEG/mosag9QPPx.jpeg?type=f320_320
1071,덴바스타호텔,숙박/휴양,북구,화명동,129.008601,35.23583317,,https://denbasta.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20201030_116/1604027981831x9sCF_JPEG/mosag9QPPx.jpeg?type=f320_320
17,헤리티지디자인호텔,숙박/휴양,강서구,명지동,128.928637,35.10036501,051-271-0467,https://hotelheritage.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20201119_223/1605767300367pTSPL_JPEG/mosaJSMp8C.jpeg?type=f320_320
1512,오션 더 포인트 호텔,숙박/휴양,수영구,민락동,129.1245151,35.1539705,,https://thepointhotel.modoo.at,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20201217_82/1608131171778D01Gp_JPEG/mosaQUF4mT.jpeg?type=f320_320
1514,오션더포인트호텔,숙박/휴양,수영구,민락동,129.1245151,35.1539705,,https://thepointhotel.modoo.at,Y,Y,N,N,N,Y,N,https://modo-phinf.pstatic.net/20201217_82/1608131171778D01Gp_JPEG/mosaQUF4mT.jpeg?type=f320_320
63,펜션GALLERY가덕,숙박/휴양,강서구,천성동,128.8225881,35.03410714,,http://gallerygaduc.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20201218_201/1608294985339Klt6c_JPEG/mosaMdjbxN.jpeg?type=f320_320
2014,하운드호텔 해운대,숙박/휴양,해운대구,우동,129.156787,35.16102708,051-934-7000,http://haeundae-hound.co.kr/,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20210104_254/16097487812661BagW_JPEG/mosai2Fgvv.jpeg?type=f320_320
2024,이코노미 해운대,숙박/휴양,해운대구,우동,129.1590667,35.16229038,051-746-0006,http://ekonomyhaeundae.modoo.at/,N,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20210106_245/1609915522047fKujC_JPEG/mosafHhemA.jpeg?type=f320_320
1051,더젠틀호텔,숙박/휴양,북구,만덕동,129.0470369,35.21143134,051-341-4560,https://thegentlehotel123.modoo.at,Y,Y,N,N,N,N,N,https://modo-phinf.pstatic.net/20210119_133/1611027374516kTKfv_JPEG/mosaTXn1h6.jpeg?type=f320_320
